,close,high,low,open,time,volumefrom,volumeto,timestamp
1360,10960.68,11009.41,10914.99,10962.99,1519048800,2761.67,30420901.72,2018-02-19 23:00:00
1361,11186.14,11215.06,10960.68,10960.68,1519052400,8494.94,94740662.28,2018-02-20 00:00:00
1362,11092.49,11265.96,11087.47,11186.14,1519056000,8200.68,92062246.48,2018-02-20 01:00:00
1363,10964.22,11114.58,10929.83,11092.55,1519059600,8065.33,89277943.28,2018-02-20 02:00:00
1364,11112.41,11138.4,10961.22,10964.81,1519063200,4839.86,53744635.21,2018-02-20 03:00:00
1365,11156.02,11215.59,11047.01,11112.33,1519066800,4402.7,49251849.56,2018-02-20 04:00:00
1366,11235.73,11238.53,11089.65,11152.91,1519070400,3810.2,42707901.81,2018-02-20 05:00:00
1367,11103.22,11242.62,11030.06,11235.76,1519074000,7192.08,80189471.35,2018-02-20 06:00:00
1368,11095.72,11186.17,11070.52,11103.18,1519077600,3447.25,38487942.84,2018-02-20 07:00:00
1369,11182.28,11207.18,11067.19,11095.72,1519081200,3288.41,36742267.01,2018-02-20 08:00:00
1370,11431.66,11445.15,11172.8,11182.28,1519084800,11268.72,128206690.09,2018-02-20 09:00:00
1371,11496.48,11525.62,11416.02,11431.66,1519088400,8805.9,101206951.8,2018-02-20 10:00:00
1372,11389.96,11513.1,11368.94,11496.48,1519092000,4638.02,53397485.24,2018-02-20 11:00:00
1373,11443.55,11454.54,11342.85,11393.65,1519095600,3275.5,37487513.44,2018-02-20 12:00:00
1374,11481.01,11542.5,11440.09,11443.55,1519099200,3546.43,40878222.47,2018-02-20 13:00:00
1375,11465.72,11490.37,11413.23,11481.29,1519102800,2927.07,33631189.56,2018-02-20 14:00:00
1376,11584.39,11585.33,11455.59,11465.72,1519106400,3835.63,44261030.12,2018-02-20 15:00:00
1377,11561.46,11667.31,11527.77,11584.39,1519110000,5373.64,62491112.2,2018-02-20 16:00:00
1378,11377.54,11585.4,11326.11,11560.93,1519113600,5837.61,67024051.78,2018-02-20 17:00:00
1379,11365.87,11392.79,11225.79,11377.54,1519117200,7454.12,84444252.23,2018-02-20 18:00:00
1380,11416.66,11446.2,11300.21,11368.55,1519120800,3809.98,43497974.84,2018-02-20 19:00:00
1381,11439.4,11480.73,11322.63,11416.66,1519124400,3939.32,45182496.53,2018-02-20 20:00:00
1382,11453.76,11526.55,11434.06,11439.4,1519128000,2439.75,28188631.21,2018-02-20 21:00:00
1383,11569.68,11632.88,11448.48,11453.76,1519131600,4402.21,51063373.94,2018-02-20 22:00:00
1384,11539.0,11592.54,11492.9,11569.67,1519135200,3505.18,40636571.32,2018-02-20 23:00:00
1385,11536.53,11557.97,11425.21,11539.27,1519138800,4677.11,53883590.75,2018-02-21 00:00:00
1386,11602.48,11676.61,11528.53,11536.53,1519142400,5662.38,66050958.1,2018-02-21 01:00:00
1387,11711.22,11747.87,11601.95,11602.48,1519146000,6535.12,76655678.85,2018-02-21 02:00:00
1388,11706.47,11749.52,11648.6,11711.22,1519149600,4898.61,57522765.31,2018-02-21 03:00:00
1389,11695.69,11732.44,11567.96,11706.48,1519153200,5293.83,61844866.29,2018-02-21 04:00:00
1390,11763.18,11772.62,11659.58,11694.77,1519156800,4754.14,55879487.53,2018-02-21 05:00:00
1391,11727.92,11772.43,11704.5,11763.47,1519160400,3605.73,42445837.4,2018-02-21 06:00:00
1392,11412.46,11802.23,11283.67,11727.92,1519164000,14382.04,165891813.3,2018-02-21 07:00:00
1393,11256.43,11437.5,11130.95,11411.27,1519167600,17581.18,198571323.49,2018-02-21 08:00:00
1394,11127.5,11259.1,10902.36,11256.78,1519171200,22271.83,246009685.33,2018-02-21 09:00:00
1395,11129.28,11295.58,11056.24,11127.5,1519174800,9876.2,110662406.82,2018-02-21 10:00:00
1396,11091.41,11166.47,10956.6,11129.28,1519178400,7693.6,85246204.86,2018-02-21 11:00:00
1397,10955.21,11177.87,10915.0,11091.41,1519182000,7900.72,87450824.36,2018-02-21 12:00:00
1398,10797.94,10963.54,10709.01,10954.66,1519185600,11192.69,121178267.61,2018-02-21 13:00:00
1399,10858.68,10936.79,10749.42,10797.9,1519189200,5179.01,56413044.64,2018-02-21 14:00:00
1400,11100.2,11113.35,10808.35,10858.68,1519192800,6566.75,72353119.9,2018-02-21 15:00:00
1401,11146.23,11157.48,11015.01,11101.15,1519196400,3755.32,41792448.62,2018-02-21 16:00:00
1402,11063.66,11149.67,10965.22,11146.23,1519200000,4736.84,52536880.95,2018-02-21 17:00:00
1403,11198.51,11202.55,11012.55,11063.66,1519203600,4068.3,45394664.57,2018-02-21 18:00:00
1404,10980.8,11201.58,10907.93,11197.55,1519207200,6347.37,70119654.97,2018-02-21 19:00:00
1405,10970.31,11096.88,10946.64,10980.8,1519210800,3324.02,36802282.46,2018-02-21 20:00:00
1406,11051.4,11072.4,10965.94,10969.14,1519214400,2719.95,30146288.04,2018-02-21 21:00:00
1407,10759.39,11138.53,10746.13,11051.4,1519218000,8259.09,90493025.86,2018-02-21 22:00:00
1408,10673.24,10806.97,10488.77,10759.39,1519221600,14669.3,156111029.96,2018-02-21 23:00:00
1409,10602.84,10691.23,10457.9,10673.64,1519225200,9886.31,104649146.81,2018-02-22 00:00:00
1410,10494.88,10623.59,10374.85,10602.84,1519228800,10776.67,113321941.66,2018-02-22 01:00:00
1411,10563.65,10563.74,10440.42,10494.88,1519232400,5913.44,62384091.59,2018-02-22 02:00:00
1412,10560.97,10688.52,10544.49,10563.65,1519236000,6075.45,64803258.14,2018-02-22 03:00:00
1413,10430.5,10588.31,10401.85,10556.58,1519239600,5405.92,56872469.86,2018-02-22 04:00:00
1414,10403.81,10489.93,10256.21,10430.5,1519243200,10155.61,105333145.63,2018-02-22 05:00:00
1415,10294.85,10439.65,10270.91,10404.97,1519246800,5647.99,58808611.52,2018-02-22 06:00:00
1416,10486.27,10511.36,10270.34,10294.85,1519250400,5542.85,57868889.03,2018-02-22 07:00:00
1417,10481.66,10574.03,10420.18,10486.27,1519254000,5309.04,55969741.44,2018-02-22 08:00:00
1418,10515.63,10518.57,10350.96,10481.66,1519257600,3603.19,37739175.82,2018-02-22 09:00:00
1419,10664.04,10670.22,10506.91,10515.63,1519261200,5891.16,62610085.19,2018-02-22 10:00:00
1420,10767.08,10825.53,10612.44,10664.04,1519264800,7243.67,78043516.52,2018-02-22 11:00:00
1421,10759.44,10801.99,10692.42,10767.08,1519268400,4296.8,46385140.63,2018-02-22 12:00:00
1422,10753.91,10775.88,10649.06,10759.64,1519272000,3142.94,33803720.31,2018-02-22 13:00:00
1423,10820.66,10876.19,10753.56,10753.96,1519275600,5084.52,55311449.82,2018-02-22 14:00:00
1424,10876.7,10941.57,10813.55,10819.5,1519279200,5079.18,55628495.18,2018-02-22 15:00:00
1425,10647.72,10900.19,10582.2,10876.17,1519282800,6219.58,66815844.52,2018-02-22 16:00:00
1426,10462.34,10699.04,10462.34,10647.72,1519286400,4828.7,51302294.51,2018-02-22 17:00:00
1427,10362.89,10579.8,10336.08,10462.34,1519290000,6513.94,68271882.26,2018-02-22 18:00:00
1428,10160.02,10407.52,10109.28,10362.89,1519293600,12833.47,131125978.85,2018-02-22 19:00:00
1429,10287.94,10314.65,10158.54,10160.02,1519297200,6737.57,69348772.34,2018-02-22 20:00:00
1430,9945.28,10348.64,9896.77,10287.94,1519300800,15309.68,154566007.53,2018-02-22 21:00:00
1431,9915.7,10006.18,9819.58,9945.28,1519304400,15607.16,155053597.77,2018-02-22 22:00:00
1432,9941.76,10047.24,9795.88,9917.45,1519308000,12658.17,126047833.46,2018-02-22 23:00:00
1433,10032.91,10149.64,9912.3,9942.26,1519311600,9567.15,96384306.39,2018-02-23 00:00:00
1434,9953.15,10106.02,9937.14,10032.43,1519315200,6814.43,68538569.04,2018-02-23 01:00:00
1435,9875.41,9969.25,9757.19,9953.15,1519318800,11475.92,113271214.19,2018-02-23 02:00:00
1436,9921.2,9972.36,9831.45,9875.57,1519322400,5113.37,50846992.45,2018-02-23 03:00:00
1437,10058.9,10065.7,9877.36,9920.96,1519326000,5954.12,59554772.12,2018-02-23 04:00:00
1438,10104.67,10113.85,9983.27,10059.12,1519329600,5134.67,51778946.08,2018-02-23 05:00:00
1439,9923.83,10150.15,9857.06,10104.83,1519333200,8454.73,84534296.25,2018-02-23 06:00:00
1440,9972.77,9976.21,9840.41,9923.83,1519336800,4137.91,41203720.59,2018-02-23 07:00:00
1441,9847.96,9981.9,9831.84,9972.96,1519340400,3804.23,37785218.0,2018-02-23 08:00:00
1442,9684.39,9848.08,9659.56,9847.96,1519344000,14551.18,141833232.4,2018-02-23 09:00:00
1443,9735.14,9749.16,9604.0,9684.04,1519347600,8887.87,85994296.34,2018-02-23 10:00:00
1444,9749.45,9807.38,9675.55,9735.05,1519351200,5422.28,52994797.08,2018-02-23 11:00:00
1445,9821.21,9837.95,9701.42,9749.45,1519354800,4469.47,43758502.17,2018-02-23 12:00:00
1446,9860.43,9926.93,9818.25,9821.21,1519358400,5184.55,51457806.86,2018-02-23 13:00:00
1447,9841.1,10015.5,9820.32,9858.89,1519362000,5963.37,59273541.21,2018-02-23 14:00:00
1448,9845.1,9847.49,9715.14,9841.1,1519365600,4606.31,45258091.72,2018-02-23 15:00:00
1449,9900.58,9909.4,9827.77,9844.96,1519369200,2752.15,27301665.8,2018-02-23 16:00:00
1450,9943.05,9979.0,9869.72,9900.58,1519372800,3543.95,35347040.46,2018-02-23 17:00:00
1451,10130.39,10182.82,9941.48,9943.05,1519376400,7097.49,71642361.53,2018-02-23 18:00:00
1452,10027.91,10203.33,9961.2,10130.61,1519380000,6677.95,67603076.89,2018-02-23 19:00:00
1453,10215.58,10250.39,9997.04,10027.08,1519383600,5845.35,59549910.08,2018-02-23 20:00:00
1454,10219.89,10265.49,10130.39,10215.58,1519387200,5216.35,53449979.05,2018-02-23 21:00:00
1455,10229.26,10266.18,10183.62,10219.89,1519390800,4344.68,44587555.74,2018-02-23 22:00:00
1456,10333.33,10420.67,10229.22,10229.22,1519394400,10117.52,105203024.78,2018-02-23 23:00:00
1457,10338.61,10381.14,10279.26,10333.33,1519398000,4412.67,45769318.3,2018-02-24 00:00:00
1458,10105.27,10338.46,10079.18,10338.46,1519401600,9982.12,101804482.19,2018-02-24 01:00:00
1459,10129.22,10170.55,10070.96,10105.27,1519405200,4137.9,42029821.14,2018-02-24 02:00:00
1460,10223.76,10239.14,10126.59,10129.22,1519408800,3839.79,39286010.09,2018-02-24 03:00:00
1461,10056.68,10238.54,10031.89,10223.85,1519412400,4575.95,46488564.64,2018-02-24 04:00:00
1462,9994.2,10058.91,9914.12,10056.67,1519416000,6513.96,65208525.91,2018-02-24 05:00:00
1463,9931.55,10023.4,9922.48,9994.22,1519419600,3233.2,32332703.89,2018-02-24 06:00:00
1464,10166.85,10169.53,9929.16,9931.55,1519423200,3479.64,35131361.66,2018-02-24 07:00:00
1465,10175.51,10227.71,10128.44,10165.46,1519426800,4518.08,46142533.22,2018-02-24 08:00:00
1466,10346.54,10362.27,10140.59,10175.51,1519430400,4896.08,50571187.15,2018-02-24 09:00:00
1467,10362.37,10364.32,10273.76,10346.54,1519434000,3472.73,35961271.61,2018-02-24 10:00:00
1468,10449.21,10471.5,10360.68,10362.37,1519437600,6650.32,69495098.14,2018-02-24 11:00:00
1469,10430.7,10449.26,10340.47,10449.21,1519441200,2738.66,28589428.97,2018-02-24 12:00:00
1470,10417.82,10528.0,10414.85,10430.7,1519444800,4210.04,44185043.66,2018-02-24 13:00:00
1471,10470.99,10490.83,10398.0,10417.82,1519448400,2491.73,26102796.75,2018-02-24 14:00:00
1472,10197.91,10511.56,10075.46,10471.31,1519452000,8145.56,83767097.99,2018-02-24 15:00:00
1473,10138.6,10202.28,9973.93,10198.73,1519455600,8490.33,85692600.32,2018-02-24 16:00:00
1474,10042.35,10139.46,9993.23,10138.6,1519459200,3394.38,34282227.07,2018-02-24 17:00:00
1475,10063.26,10170.23,10040.48,10042.34,1519462800,2984.51,30299864.09,2018-02-24 18:00:00
1476,9776.02,10067.01,9712.99,10063.26,1519466400,11478.58,112800403.23,2018-02-24 19:00:00
1477,9778.75,9839.5,9675.62,9776.02,1519470000,5728.55,56148035.44,2018-02-24 20:00:00
1478,9819.09,9842.1,9681.14,9777.37,1519473600,4429.99,43481647.66,2018-02-24 21:00:00
1479,9669.48,9819.87,9600.24,9818.91,1519477200,7686.97,74507399.26,2018-02-24 22:00:00
1480,9779.24,9821.79,9621.29,9668.93,1519480800,6131.42,59986133.26,2018-02-24 23:00:00
1481,9768.14,9839.65,9744.98,9778.77,1519484400,4048.36,39793835.51,2018-02-25 00:00:00
1482,9801.34,9826.32,9656.79,9768.14,1519488000,4608.69,45035096.35,2018-02-25 01:00:00
1483,9657.03,9803.1,9649.63,9801.09,1519491600,3601.47,35136514.02,2018-02-25 02:00:00
1484,9586.12,9740.14,9586.12,9656.98,1519495200,3877.41,37545313.76,2018-02-25 03:00:00
1485,9606.68,9678.5,9564.04,9586.33,1519498800,4214.04,40672900.15,2018-02-25 04:00:00
1486,9423.34,9608.78,9396.54,9606.68,1519502400,9762.41,92742595.51,2018-02-25 05:00:00
1487,9522.34,9536.87,9421.07,9423.42,1519506000,4283.6,40817119.48,2018-02-25 06:00:00
1488,9634.21,9714.66,9483.5,9521.46,1519509600,4682.47,45183866.23,2018-02-25 07:00:00
1489,9705.73,9735.39,9633.13,9633.13,1519513200,3261.38,31686992.94,2018-02-25 08:00:00
1490,9654.84,9706.94,9583.62,9705.73,1519516800,2993.87,28948846.76,2018-02-25 09:00:00
1491,9777.5,9786.38,9653.12,9654.81,1519520400,3011.27,29395900.67,2018-02-25 10:00:00
1492,9634.83,9780.16,9626.77,9777.5,1519524000,2720.23,26540667.59,2018-02-25 11:00:00
1493,9604.29,9636.4,9522.31,9634.88,1519527600,3140.8,30244880.42,2018-02-25 12:00:00
1494,9736.85,9773.75,9569.94,9604.29,1519531200,2813.5,27427635.5,2018-02-25 13:00:00
1495,9744.9,9761.85,9657.98,9734.85,1519534800,2098.89,20507152.91,2018-02-25 14:00:00
1496,9803.16,9873.79,9744.9,9744.9,1519538400,4627.24,45559332.39,2018-02-25 15:00:00
1497,9765.49,9869.19,9733.21,9803.16,1519542000,2607.1,25683166.59,2018-02-25 16:00:00
1498,9640.76,9807.69,9628.24,9765.49,1519545600,3544.44,34513251.04,2018-02-25 17:00:00
1499,9634.87,9680.51,9568.78,9641.44,1519549200,3134.09,30269350.38,2018-02-25 18:00:00
1500,9685.93,9730.42,9595.03,9634.72,1519552800,2129.38,20650260.87,2018-02-25 19:00:00
1501,9684.82,9762.53,9652.03,9685.93,1519556400,2486.88,24246596.81,2018-02-25 20:00:00
1502,9553.82,9721.31,9532.1,9684.82,1519560000,3297.74,31775242.94,2018-02-25 21:00:00
1503,9515.96,9612.61,9446.79,9553.82,1519563600,4289.72,40963106.82,2018-02-25 22:00:00
1504,9424.04,9548.27,9422.95,9516.51,1519567200,3945.29,37560631.63,2018-02-25 23:00:00
1505,9439.12,9485.11,9329.44,9423.57,1519570800,7812.84,73481237.06,2018-02-26 00:00:00
1506,9427.47,9490.9,9407.92,9439.56,1519574400,4142.56,39252348.99,2018-02-26 01:00:00
1507,9387.29,9455.27,9380.47,9427.58,1519578000,2790.15,26343118.24,2018-02-26 02:00:00
1508,9467.23,9477.29,9335.7,9387.34,1519581600,4643.38,43741090.29,2018-02-26 03:00:00
1509,9498.22,9542.82,9427.96,9467.27,1519585200,3210.06,30673459.97,2018-02-26 04:00:00
1510,9607.19,9628.27,9484.87,9498.33,1519588800,3230.78,31087613.3,2018-02-26 05:00:00
1511,9620.68,9656.24,9551.59,9606.8,1519592400,3208.17,30934930.55,2018-02-26 06:00:00
1512,9691.52,9712.72,9570.94,9621.1,1519596000,3470.02,33532495.84,2018-02-26 07:00:00
1513,9610.11,9695.74,9571.39,9691.53,1519599600,3082.06,29760875.09,2018-02-26 08:00:00
1514,9607.0,9643.73,9563.96,9610.11,1519603200,2181.88,21029210.48,2018-02-26 09:00:00
1515,9748.52,9751.2,9606.3,9607.0,1519606800,3457.57,33594741.86,2018-02-26 10:00:00
1516,9759.9,9804.57,9701.05,9748.52,1519610400,4307.55,42095872.84,2018-02-26 11:00:00
1517,9644.89,9761.71,9611.56,9759.9,1519614000,2952.16,28662212.51,2018-02-26 12:00:00
1518,9697.6,9699.89,9603.82,9645.96,1519617600,2620.51,25349883.36,2018-02-26 13:00:00
1519,9639.93,9705.0,9592.21,9697.43,1519621200,1996.85,19321871.13,2018-02-26 14:00:00
1520,9452.48,9659.91,9442.86,9639.93,1519624800,3119.86,29887137.48,2018-02-26 15:00:00
1521,9509.37,9521.11,9441.0,9452.48,1519628400,2269.07,21622606.59,2018-02-26 16:00:00
1522,9471.18,9512.14,9411.82,9508.87,1519632000,3121.59,29573869.47,2018-02-26 17:00:00
1523,9503.44,9560.51,9469.49,9469.49,1519635600,2495.02,23850433.59,2018-02-26 18:00:00
1524,9723.28,9735.52,9500.57,9503.44,1519639200,4009.59,38808087.0,2018-02-26 19:00:00
1525,9761.52,9774.84,9698.04,9723.28,1519642800,3783.86,36984536.77,2018-02-26 20:00:00
1526,9895.43,9901.18,9683.37,9761.56,1519646400,4595.1,44997948.13,2018-02-26 21:00:00
1527,10135.4,10235.55,9889.38,9895.84,1519650000,18440.38,187117242.38,2018-02-26 22:00:00
1528,10234.34,10364.01,10135.4,10135.4,1519653600,11000.27,113179144.5,2018-02-26 23:00:00
1529,10265.89,10277.38,10175.73,10234.1,1519657200,4561.59,46857188.07,2018-02-27 00:00:00
1530,10206.54,10409.28,10189.56,10265.94,1519660800,9537.79,98450144.7,2018-02-27 01:00:00
1531,10219.16,10223.53,10147.38,10206.54,1519664400,6288.38,64100812.72,2018-02-27 02:00:00
1532,10261.43,10276.52,10198.6,10218.6,1519668000,3256.34,33404198.14,2018-02-27 03:00:00
1533,10253.85,10315.71,10220.56,10262.51,1519671600,3395.68,35005926.26,2018-02-27 04:00:00
1534,10294.15,10294.15,10184.68,10253.85,1519675200,3852.89,39569338.91,2018-02-27 05:00:00
1535,10387.46,10457.51,10277.51,10294.15,1519678800,8029.74,83620487.95,2018-02-27 06:00:00
1536,10370.71,10425.45,10341.81,10387.43,1519682400,4365.33,45481519.26,2018-02-27 07:00:00
1537,10326.5,10380.95,10282.71,10371.37,1519686000,3777.47,39164859.38,2018-02-27 08:00:00
1538,10379.48,10416.95,10308.2,10326.5,1519689600,3447.19,35864117.25,2018-02-27 09:00:00
1539,10210.45,10392.81,10169.1,10379.48,1519693200,4294.33,44232270.95,2018-02-27 10:00:00
1540,10188.02,10253.34,10154.24,10210.43,1519696800,2914.25,29821886.86,2018-02-27 11:00:00
1541,10289.1,10330.59,10183.43,10188.02,1519700400,2718.89,28092266.64,2018-02-27 12:00:00
1542,10313.59,10359.09,10279.56,10289.1,1519704000,2273.14,23553607.06,2018-02-27 13:00:00
1543,10331.95,10348.33,10237.94,10314.44,1519707600,2202.91,22770984.98,2018-02-27 14:00:00
1544,10317.14,10375.89,10256.52,10331.95,1519711200,2727.94,28227204.55,2018-02-27 15:00:00
1545,10634.0,10659.71,10316.87,10316.87,1519714800,7736.56,81303672.49,2018-02-27 16:00:00
1546,10709.69,10756.37,10630.5,10634.14,1519718400,7384.94,79327305.94,2018-02-27 17:00:00
1547,10747.01,10789.87,10670.74,10709.88,1519722000,4605.35,49576583.88,2018-02-27 18:00:00
1548,10652.42,10749.52,10621.83,10747.01,1519725600,4457.96,47822434.62,2018-02-27 19:00:00
1549,10714.64,10745.18,10641.8,10652.42,1519729200,3177.42,34157655.81,2018-02-27 20:00:00
1550,10687.66,10752.43,10666.67,10714.66,1519732800,3071.21,33089704.71,2018-02-27 21:00:00
1551,10872.59,10877.75,10687.79,10688.58,1519736400,6962.25,75384210.65,2018-02-27 22:00:00
1552,10688.71,10879.38,10667.45,10873.04,1519740000,6737.9,72658626.17,2018-02-27 23:00:00
1553,10590.57,10689.7,10497.54,10687.21,1519743600,8774.63,93200008.25,2018-02-28 00:00:00
1554,10632.77,10678.71,10578.79,10590.2,1519747200,3690.73,39344611.12,2018-02-28 01:00:00
1555,10581.66,10638.97,10562.59,10632.77,1519750800,2709.12,28828355.25,2018-02-28 02:00:00
1556,10631.43,10653.42,10580.51,10581.29,1519754400,2250.73,23996385.51,2018-02-28 03:00:00
1557,10697.06,10747.64,10634.34,10637.43,1519758000,3612.89,38786420.04,2018-02-28 04:00:00
1558,10686.18,10730.94,10625.36,10697.06,1519761600,2623.46,28131147.52,2018-02-28 05:00:00
1559,10768.68,10790.01,10667.46,10686.18,1519765200,3521.27,37897183.28,2018-02-28 06:00:00
1560,10751.7,10813.83,10720.14,10768.28,1519768800,3671.33,39741555.14,2018-02-28 07:00:00
1561,10594.76,10761.38,10585.81,10751.67,1519772400,4205.98,45032500.35,2018-02-28 08:00:00
1562,10666.45,10693.32,10583.39,10594.76,1519776000,3199.62,34128923.9,2018-02-28 09:00:00
1563,10705.06,10721.83,10642.23,10666.94,1519779600,2322.1,24904108.3,2018-02-28 10:00:00
1564,10693.95,10784.77,10693.09,10705.06,1519783200,3274.67,35198632.65,2018-02-28 11:00:00
1565,10915.64,10970.03,10692.98,10695.59,1519786800,8128.3,88742015.51,2018-02-28 12:00:00
1566,10912.93,10982.12,10899.62,10915.72,1519790400,4312.37,47445051.66,2018-02-28 13:00:00
1567,10957.46,10972.74,10903.37,10912.77,1519794000,2207.87,24280281.96,2018-02-28 14:00:00
1568,10825.3,11067.76,10798.79,10957.46,1519797600,10079.12,110525165.17,2018-02-28 15:00:00
1569,10761.7,10825.68,10683.33,10823.73,1519801200,5382.81,58085442.33,2018-02-28 16:00:00
1570,10517.89,10818.55,10481.28,10761.7,1519804800,5530.59,59104174.95,2018-02-28 17:00:00
1571,10611.92,10644.15,10490.77,10517.78,1519808400,6002.47,63654467.89,2018-02-28 18:00:00
1572,10584.65,10645.9,10517.69,10612.18,1519812000,3177.4,33768716.08,2018-02-28 19:00:00
1573,10572.14,10659.02,10537.52,10584.71,1519815600,2615.81,27826115.84,2018-02-28 20:00:00
1574,10429.42,10617.64,10413.38,10572.9,1519819200,5508.68,57910137.49,2018-02-28 21:00:00
1575,10486.32,10520.75,10407.81,10429.83,1519822800,4035.39,42449376.57,2018-02-28 22:00:00
1576,10535.2,10579.63,10465.48,10486.32,1519826400,3446.8,36397511.13,2018-02-28 23:00:00
1577,10524.21,10584.35,10489.66,10535.2,1519830000,2692.84,28463804.0,2018-03-01 00:00:00
1578,10427.78,10544.27,10425.88,10524.25,1519833600,3145.85,33096924.55,2018-03-01 01:00:00
1579,10457.73,10515.21,10424.76,10427.48,1519837200,3243.37,34212610.55,2018-03-01 02:00:00
1580,10496.82,10563.48,10456.18,10458.59,1519840800,3775.75,39803200.12,2018-03-01 03:00:00
1581,10560.56,10560.56,10494.15,10497.31,1519844400,2042.87,21550118.66,2018-03-01 04:00:00
1582,10670.55,10698.17,10560.21,10560.56,1519848000,6131.53,65443515.12,2018-03-01 05:00:00
1583,10544.87,10707.51,10543.66,10670.81,1519851600,3648.28,38819429.37,2018-03-01 06:00:00
1584,10436.34,10576.63,10435.05,10553.68,1519855200,3782.77,39885565.4,2018-03-01 07:00:00
1585,10334.44,10464.82,10303.14,10436.24,1519858800,7747.54,80379386.44,2018-03-01 08:00:00
1586,10409.67,10412.75,10247.56,10334.44,1519862400,4863.98,50368960.83,2018-03-01 09:00:00
1587,10413.46,10413.85,10334.87,10409.67,1519866000,2382.81,24790004.61,2018-03-01 10:00:00
1588,10342.02,10452.12,10308.28,10413.46,1519869600,3015.99,31361488.98,2018-03-01 11:00:00
1589,10370.0,10398.62,10311.09,10342.32,1519873200,1512.05,15726157.7,2018-03-01 12:00:00
1590,10450.38,10472.14,10369.81,10370.23,1519876800,3031.72,31690614.5,2018-03-01 13:00:00
1591,10421.31,10457.01,10388.67,10450.9,1519880400,1492.12,15630751.6,2018-03-01 14:00:00
1592,10404.58,10424.57,10342.98,10421.32,1519884000,1503.74,15689152.58,2018-03-01 15:00:00
1593,10547.75,10563.69,10403.98,10403.98,1519887600,3964.49,41822054.27,2018-03-01 16:00:00
1594,10657.31,10672.5,10547.81,10547.81,1519891200,3733.06,39861900.29,2018-03-01 17:00:00
1595,10616.41,10665.01,10588.77,10657.31,1519894800,1834.29,19581697.09,2018-03-01 18:00:00
1596,10749.08,10749.08,10615.22,10616.41,1519898400,3551.52,38149803.38,2018-03-01 19:00:00
1597,10675.76,10761.47,10675.09,10749.08,1519902000,3358.73,36378119.33,2018-03-01 20:00:00
1598,10650.65,10738.91,10640.57,10675.76,1519905600,3142.18,33797997.03,2018-03-01 21:00:00
1599,10785.06,10826.7,10650.44,10650.65,1519909200,5446.69,58864361.97,2018-03-01 22:00:00
1600,10795.75,10820.76,10762.68,10785.06,1519912800,3426.45,37153907.12,2018-03-01 23:00:00
1601,10729.14,10797.07,10693.41,10796.29,1519916400,3164.89,34109383.6,2018-03-02 00:00:00
1602,10764.72,10784.23,10713.4,10729.45,1519920000,2297.3,24840783.58,2018-03-02 01:00:00
1603,10868.9,10889.35,10733.36,10764.72,1519923600,4083.19,44256829.04,2018-03-02 02:00:00
1604,10953.82,10965.26,10845.75,10868.91,1519927200,6651.93,72704303.97,2018-03-02 03:00:00
1605,10918.88,10972.62,10870.23,10951.38,1519930800,4500.18,49325363.66,2018-03-02 04:00:00
1606,11054.34,11090.3,10891.19,10919.3,1519934400,7231.4,79853462.71,2018-03-02 05:00:00
1607,10947.72,11080.92,10917.53,11054.4,1519938000,5060.56,55994351.47,2018-03-02 06:00:00
1608,10984.32,10985.48,10823.18,10944.49,1519941600,5519.8,60213377.89,2018-03-02 07:00:00
1609,10929.37,11003.22,10912.54,10985.09,1519945200,3663.37,40307292.81,2018-03-02 08:00:00
1610,11045.4,11083.38,10928.24,10929.37,1519948800,4466.71,49415407.97,2018-03-02 09:00:00
1611,11168.87,11191.94,11007.72,11044.87,1519952400,6304.42,70310799.43,2018-03-02 10:00:00
1612,11063.38,11173.71,11061.72,11168.87,1519956000,3404.76,37974950.38,2018-03-02 11:00:00
1613,11128.52,11143.7,11063.38,11063.38,1519959600,2700.93,30210005.6,2018-03-02 12:00:00
1614,11010.45,11157.43,10979.64,11128.52,1519963200,3861.12,42981650.03,2018-03-02 13:00:00
1615,11005.99,11044.24,10935.16,11010.43,1519966800,3025.28,33363592.76,2018-03-02 14:00:00
1616,11120.83,11141.18,11006.09,11006.09,1519970400,3395.76,38032528.66,2018-03-02 15:00:00
1617,11103.49,11155.75,11044.27,11120.22,1519974000,2455.85,27353340.61,2018-03-02 16:00:00
1618,11127.05,11150.61,11064.87,11103.59,1519977600,2537.06,28338934.8,2018-03-02 17:00:00
1619,10905.51,11133.44,10893.86,11127.3,1519981200,4840.58,53280663.65,2018-03-02 18:00:00
1620,10936.55,10958.02,10864.76,10905.63,1519984800,2847.31,31194332.64,2018-03-02 19:00:00
1621,10926.3,10959.7,10861.02,10936.3,1519988400,2118.2,23193679.49,2018-03-02 20:00:00
1622,11025.53,11026.67,10922.29,10926.77,1519992000,2736.71,30090047.76,2018-03-02 21:00:00
1623,10984.58,11059.37,10966.03,11025.3,1519995600,2774.57,30663943.48,2018-03-02 22:00:00
1624,10808.85,10989.84,10801.45,10984.68,1519999200,5171.11,56284367.53,2018-03-02 23:00:00
1625,10867.41,10874.18,10808.85,10808.85,1520002800,1987.12,21666781.51,2018-03-03 00:00:00
1626,10871.42,10891.27,10809.33,10867.49,1520006400,2848.35,31013014.54,2018-03-03 01:00:00
1627,10916.69,10923.74,10858.57,10871.81,1520010000,2157.07,23567751.47,2018-03-03 02:00:00
